,Unnamed: 0,Institution Name,City,State,Zip Code,zip,Type,Latitude,Longitude,Number of Undergraduate Students,Average Cost for Academic Year Institution,Average Cost for Program Year Institution,Tuition Fee for In-District Students,Tuition Fee for Out-of-State Students,Admission Rate,county,Median Income,Total Count,Below Poverty,Above Poverty,Poverty Rate
290,290,Concorde Career College-Dallas,Dallas,TX,75243,75243,Private Non-Profit,32.91856,-96.741711,615.0,,26986.0,,,0.9455,Dallas,70732,2573799,359882,2213917,13.982521556656131
291,291,Concorde Career College-San Antonio,San Antonio,TX,78229,78229,Private Non-Profit,29.49003,-98.582351,521.0,,29048.0,,,1.0,Bexar,67275,1977132,299972,1677160,15.172077534529812
292,292,Milan Institute of Cosmetology-El Paso,El Paso,TX,79936,79936,Private Non-Profit,31.749325,-106.300156,293.0,,30625.0,,,,El Paso,55417,849872,165778,684094,19.50623152662989
293,293,Universal Technical Institute-Dallas Fort Worth,Irving,TX,75063,75063,Private Non-Profit,32.93806,-97.012741,1727.0,,29435.0,,,,Dallas,70732,2573799,359882,2213917,13.982521556656131
294,294,Ogle School Hair Skin Nails-North Dallas,Dallas,TX,75248-1216,75248,Private Non-Profit,32.984161,-96.803615,298.0,,23622.0,,,,Dallas,70732,2573799,359882,2213917,13.982521556656131
295,295,Diamonds College,Sherman,TX,75090-2657,75090,Private Non-Profit,33.673442,-96.606125,55.0,,22239.0,,,,Grayson,66608,134425,15361,119064,11.427189882834297
296,296,Buckner Barber School,Dallas,TX,75217-1775,75217,Private Non-Profit,32.737175,-96.684709,30.0,,28791.0,,,,Dallas,70732,2573799,359882,2213917,13.982521556656131
297,297,North American University,Stafford,TX,77477-0000,77477,Private for Profit,29.646303,-95.588338,453.0,22520.0,,12300.0,12300.0,,Fort Bend,109987,825704,57188,768516,6.925968627982909
298,298,Chamberlain University-Texas,Houston,TX,77041,77041,Private Non-Profit,29.838386,-95.560414,2167.0,35342.0,,19629.0,19629.0,0.8571,Harris,70789,4677056,737681,3939375,15.772336273074345
299,299,Manuel and Theresa's School of Hair Design-Victoria,Victoria,TX,77902-7076,77902,Private Non-Profit,28.799901,-96.991589,15.0,,16913.0,,,,Victoria,66308,89351,14870,74481,16.642231200546163
300,300,Paul Mitchell the School-Arlington,Arlington,TX,76018-6032,76018,Private Non-Profit,32.680899,-97.107997,264.0,,28483.0,,,,Tarrant,78872,2083760,229643,1854117,11.02060697969056
301,301,Criswell College,Dallas,TX,75246-1537,75246,Private for Profit,32.793513,-96.77669,121.0,24744.0,,13350.0,13350.0,1.0,Dallas,70732,2573799,359882,2213917,13.982521556656131
302,302,UCAS University of Cosmetology Arts & Sciences-La Joya,La Joya,TX,78560-4018,78560,Private Non-Profit,26.24605,-98.468021,55.0,,21733.0,,,,Hidalgo,49371,863824,239276,624548,27.69962399748097
303,303,Vogue College of Cosmetology-San Antonio Fredericksburg,San Antonio,TX,78201-5035,78201,Private Non-Profit,29.462345,-98.523455,109.0,,30310.0,,,,Bexar,67275,1977132,299972,1677160,15.172077534529812
304,304,Vogue College of Cosmetology,San Antonio,TX,78238-4402,78238,Private Non-Profit,29.465563,-98.602991,105.0,,,,,,Bexar,67275,1977132,299972,1677160,15.172077534529812
305,305,Rio Grande Valley College,Pharr,TX,78577-2106,78577,Private Non-Profit,26.24215,-98.177978,513.0,,26421.0,,,,Hidalgo,49371,863824,239276,624548,27.69962399748097
306,306,Wade Gordon Hairdressing Academy,Amarillo,TX,79109,79109,Private Non-Profit,35.186494,-101.873963,162.0,,29700.0,,,,Randall,78038,138573,13072,125501,9.433295086344382
307,307,West Coast University-Dallas,Richardson,TX,75080-2712,75080,Private Non-Profit,32.98221,-96.716284,975.0,29530.0,,17090.0,17090.0,,Dallas,70732,2573799,359882,2213917,13.982521556656131
308,308,Ogle School Hair Skin Nails-Denton,Denton,TX,76205-7534,76205,Private Non-Profit,33.192334,-97.113213,164.0,,23650.0,,,,Denton,104180,903074,66977,836097,7.416557225653711
309,309,South University-Austin,Round Rock,TX,78681-2300,78681,Private Non-Profit,30.479474,-97.689972,288.0,33088.0,,17014.0,17014.0,,Williamson,102851,612543,38840,573703,6.340779341205434
310,310,Ogle School Hair Skin Nails-San Antonio,San Antonio,TX,78216,78216,Private Non-Profit,29.518311,-98.503686,448.0,,22947.0,,,,Bexar,67275,1977132,299972,1677160,15.172077534529812
311,311,The College of Health Care Professions-Dallas,Dallas,TX,75247,75247,Private Non-Profit,32.830186,-96.875021,545.0,,32122.0,,,,Dallas,70732,2573799,359882,2213917,13.982521556656131
312,312,The College of Health Care Professions-Fort Worth,Fort Worth,TX,76137-5021,76137,Private Non-Profit,32.816901,-97.311645,832.0,,32774.0,,,,Tarrant,78872,2083760,229643,1854117,11.02060697969056
313,313,CyberTex Institute of Technology,Austin,TX,78752,78752,Private Non-Profit,30.324403,-97.70303,171.0,,26869.0,,,,Travis,92731,1262697,142451,1120246,11.281487165963014
314,314,M T Training Center,Grand Prairie,TX,75051,75051,Private Non-Profit,32.72,-97.042564,199.0,,20179.0,,,,Dallas,70732,2573799,359882,2213917,13.982521556656131
315,315,Southern Texas Careers Academy,McAllen,TX,78504-2569,78504,Private Non-Profit,26.238609,-98.207283,48.0,,20705.0,,,,Hidalgo,49371,863824,239276,624548,27.69962399748097
316,316,Grace School of Theology,Conroe,TX,77384-4894,77384,Private for Profit,30.205731,-95.472493,184.0,23565.0,,6760.0,6760.0,,Montgomery,95946,626227,55202,571025,8.815014363800985
317,317,Southern Careers Institute-San Antonio,San Antonio,TX,78238-4114,78238,Private Non-Profit,29.4585,-98.627397,772.0,,27367.0,,,,Bexar,67275,1977132,299972,1677160,15.172077534529812
318,318,Cosmetology Academy of Texarkana,Texarkana,TX,75503,75503,Private Non-Profit,33.457096,-94.132583,64.0,,18015.0,,,,Bowie,56628,86991,15117,71874,17.37765975790599
319,319,DeVry University-Texas,Irving,TX,75063,75063,Private Non-Profit,32.934524,-97.012494,84.0,33242.0,,17488.0,17488.0,0.0,Dallas,70732,2573799,359882,2213917,13.982521556656131
320,320,Alamo City Barber College,San Antonio,TX,78250-3227,78250,Private Non-Profit,29.52717,-98.639532,145.0,,16519.0,,,,Bexar,67275,1977132,299972,1677160,15.172077534529812
321,321,Texas A&M University-Central Texas,Killeen,TX,76549,76549,Public,31.053407,-97.775182,1706.0,11349.0,,6627.0,16419.0,0.9571,Bell,62858,360787,52988,307799,14.68678195167786
322,322,Neecee's Barber College,Abilene,TX,79602,79602,Private Non-Profit,32.400984,-99.745008,31.0,,23230.0,,,,Taylor,61806,136790,19947,116843,14.582206301630237
323,323,Bella Cosmetology and Barber College,Greenville,TX,75402,75402,Private Non-Profit,33.119725,-96.107802,58.0,,29486.0,,,,Hunt,66885,98688,12082,86606,12.242623216601816
324,324,Total Transformation Institute of Cosmetology,San Marcos,TX,78666-8115,78666,Private Non-Profit,29.882696,-97.920002,70.0,,31180.0,,,,Hays,79990,237907,30750,207157,12.925218677886738
325,325,Barber Institute of Texas,Longview,TX,75602-3456,75602,Private Non-Profit,32.46297,-94.732635,63.0,,21951.0,,,,Gregg,63811,120323,19907,100416,16.544634026744678
326,326,Yahweh Beauty Academy,Killeen,TX,76543-4153,76543,Private Non-Profit,31.112893,-97.700269,33.0,,19781.0,,,,Bell,62858,360787,52988,307799,14.68678195167786
327,327,Ogle School Hair Skin Nails-Stafford,Stafford,TX,77477,77477,Private Non-Profit,29.63502,-95.588371,452.0,,24641.0,,,,Fort Bend,109987,825704,57188,768516,6.925968627982909
328,328,University of Phoenix-Texas,Houston,TX,77079,77079,Private Non-Profit,29.7837,-95.585258,54.0,,,,,,Harris,70789,4677056,737681,3939375,15.772336273074345
329,329,University of North Texas at Dallas,Dallas,TX,75241,75241,Public,32.659588,-96.803446,2923.0,20965.0,,9518.0,21758.0,0.9361,Dallas,70732,2573799,359882,2213917,13.982521556656131
330,330,Houston Training Schools-Gessner,Houston,TX,77063-0000,77063,Private Non-Profit,29.72401,-95.540324,193.0,,11641.0,,,,Harris,70789,4677056,737681,3939375,15.772336273074345
331,331,The Vocational Nursing Institute Inc,Houston,TX,77065,77065,Private for Profit,29.903883,-95.587085,35.0,,60371.0,,,1.0,Harris,70789,4677056,737681,3939375,15.772336273074345
332,332,Salon Boutique Academy,Addison,TX,75001-4399,75001,Private Non-Profit,32.954908,-96.841676,156.0,,24989.0,,,,Dallas,70732,2573799,359882,2213917,13.982521556656131
333,333,GA Beauty & Barber School,McAllen,TX,78501-3309,78501,Private Non-Profit,26.237585,-98.257166,229.0,,29765.0,,,,Hidalgo,49371,863824,239276,624548,27.69962399748097
334,334,The Recording Conservatory of Austin,Austin,TX,78730-3004,78730,Private Non-Profit,30.360236,-97.831161,82.0,,27082.0,,,,Travis,92731,1262697,142451,1120246,11.281487165963014
335,335,Laredo CHI Academy Beauty School,Laredo,TX,78041-6540,78041,Private Non-Profit,27.575732,-99.467036,57.0,,16046.0,,,,Webb,59984,264040,56471,207569,21.38728980457506
336,336,Cortiva Institute-Arlington,Arlington,TX,76017-5818,76017,Private Non-Profit,32.6769,-97.119031,108.0,,24269.0,,,,Tarrant,78872,2083760,229643,1854117,11.02060697969056
337,337,Tulsa Welding School-Houston,Houston,TX,77060-2100,77060,Private Non-Profit,29.950897,-95.413192,1529.0,,35430.0,,,,Harris,70789,4677056,737681,3939375,15.772336273074345
338,338,Pima Medical Institute-El Paso,El Paso,TX,79915-1525,79915,Private Non-Profit,31.773629,-106.383883,673.0,,26682.0,,,,El Paso,55417,849872,165778,684094,19.50623152662989
339,339,Wade Gordon Hairdressing Academy-Lubbock,Lubbock,TX,79423-2125,79423,Private Non-Profit,33.524818,-101.869638,70.0,,22958.0,,,,Lubbock,61911,298979,51472,247507,17.215924864288127
340,340,Texas College of Cosmetology-Lubbock,Lubbock,TX,79414-2532,79414,Private Non-Profit,33.561435,-101.924031,106.0,,21321.0,,,,Lubbock,61911,298979,51472,247507,17.215924864288127
341,341,Texas State Technical College,Waco,TX,76705,76705,Public,31.639295,-97.08471,8775.0,21059.0,,6969.0,11435.0,,McLennan,59781,250840,44851,205989,17.88032211768458
342,342,Florida Career College-Houston,Houston,TX,77090-1111,77090,Private Non-Profit,30.022309,-95.431325,1029.0,,39875.0,,,,Harris,70789,4677056,737681,3939375,15.772336273074345
343,343,Natural Images Beauty College,Clute,TX,77531-3603,77531,Private Non-Profit,29.026275,-95.400805,62.0,,29398.0,,,,Brazoria,91972,362047,27271,334776,7.532447444668786
344,344,Mission Beauty Institute,Mission,TX,78572-4404,78572,Private Non-Profit,26.213855,-98.31205,47.0,,12728.0,,,,Hidalgo,49371,863824,239276,624548,27.69962399748097
345,345,Northeast Lakeview College,Universal City,TX,78145,78145,Public,29.545802,-98.323246,5277.0,10957.0,,3262.0,14272.0,,Bee,50283,23560,4703,18857,19.961799660441425
346,346,Paul Mitchell the School-Clear Lake,Webster,TX,77598-0000,77598,Private Non-Profit,29.527723,-95.126497,136.0,,22284.0,,,,Harris,70789,4677056,737681,3939375,15.772336273074345
347,347,The College of Health Care Professions-McAllen Campus,McAllen,TX,78504-4398,78504,Private Non-Profit,26.239856,-98.234872,670.0,,29890.0,,,,Hidalgo,49371,863824,239276,624548,27.69962399748097
348,348,Ann Webb Skin Institute,Austin,TX,78759-3936,78759,Private Non-Profit,30.419687,-97.751895,167.0,,24689.0,,,,Travis,92731,1262697,142451,1120246,11.281487165963014
349,349,Allgood Beauty Institute,Frisco,TX,75033-4112,75033,Private Non-Profit,33.15731,-96.804131,21.0,,29273.0,,,,Denton,104180,903074,66977,836097,7.416557225653711
350,350,Manuel and Theresa's School of Hair Design,Brenham,TX,77833-3033,77833,Private Non-Profit,30.176143,-96.387591,7.0,,17338.0,,,,Washington,70043,33541,3988,29553,11.889925762499628
351,351,Peloton College,Arlington,TX,76011-9998,76011,Private Non-Profit,32.758324,-97.092451,95.0,,22140.0,,,,Tarrant,78872,2083760,229643,1854117,11.02060697969056
352,352,Strand Institute of Beauty & Esthetics,Portland,TX,78374,78374,Private Non-Profit,27.878924,-97.319593,71.0,,28459.0,,,,San Patricio,63842,67900,10701,57199,15.759941089837998
353,353,The Culinary School of Fort Worth,Fort Worth,TX,76116,76116,Private Non-Profit,32.724044,-97.428672,68.0,,25810.0,,,1.0,Tarrant,78872,2083760,229643,1854117,11.02060697969056
354,354,Miller-Motte College-Edge Tech Academy,Arlington,TX,76010,76010,Private Non-Profit,32.708476,-97.060733,103.0,,26543.0,,,,Tarrant,78872,2083760,229643,1854117,11.02060697969056
355,355,Mystros Barber Academy,Houston,TX,77090-3300,77090,Private for Profit,30.014,-95.453049,26.0,,,,,,Harris,70789,4677056,737681,3939375,15.772336273074345
356,356,Salon Professional Academy of San Antonio,San Antonio,TX,78232-2242,78232,Private Non-Profit,29.59369,-98.47,86.0,,19452.0,,,,Bexar,67275,1977132,299972,1677160,15.172077534529812
357,357,Vogue International Academy,Houston,TX,77082,77082,Private Non-Profit,29.73076,-95.641271,18.0,,20145.0,,,,Harris,70789,4677056,737681,3939375,15.772336273074345
358,358,The Salon Professional Academy-Georgetown,Georgetown,TX,78626-5470,78626,Private Non-Profit,30.635778,-97.688068,45.0,,19807.0,,,,Williamson,102851,612543,38840,573703,6.340779341205434
359,359,Chicago School of Professional Psychology at Dallas,Richardson,TX,75080-2208,75080,Private for Profit,32.979753,-96.75721,2.0,,,13224.0,13224.0,,Dallas,70732,2573799,359882,2213917,13.982521556656131
360,360,Texas Tech University Health Sciences Center-El Paso,El Paso,TX,79905-2827,79905,Public,31.771891,-106.43122,257.0,,,,,,El Paso,55417,849872,165778,684094,19.50623152662989
361,361,The College of Health Care Professions-South San Antonio,San Antonio,TX,78221-1474,78221,Private Non-Profit,29.355101,-98.525559,340.0,,31785.0,,,,Bexar,67275,1977132,299972,1677160,15.172077534529812
362,362,MCI,McAllen,TX,78501-2702,78501,Private Non-Profit,26.199744,-98.22256,111.0,,19423.0,,,,Hidalgo,49371,863824,239276,624548,27.69962399748097
363,363,Montana Barber Institute,El Paso,TX,79938-4655,79938,Private Non-Profit,31.763303,-106.265623,21.0,,23061.0,,,,El Paso,55417,849872,165778,684094,19.50623152662989
364,364,Houston Barber School,Houston,TX,77073-4400,77073,Private Non-Profit,29.966414,-95.415514,221.0,,22739.0,,,,Harris,70789,4677056,737681,3939375,15.772336273074345
365,365,Deluxe Barber College,San Antonio,TX,78217-2118,78217,Private Non-Profit,29.554971,-98.400819,95.0,,25020.0,,,,Bexar,67275,1977132,299972,1677160,15.172077534529812
366,366,Southern Careers Institute-Waco,Waco,TX,76706-3756,76706,Private Non-Profit,31.512387,-97.139246,263.0,,23318.0,,,,McLennan,59781,250840,44851,205989,17.88032211768458
367,367,Arizona College of Nursing-Dallas,Dallas,TX,75243-1200,75243,Private Non-Profit,32.923106,-96.75999,296.0,32261.0,,22826.0,22826.0,1.0,Dallas,70732,2573799,359882,2213917,13.982521556656131
368,368,Evvaylois Academy School of Beauty,Brenham,TX,77833,77833,Private for Profit,30.148715,-96.388462,14.0,,26700.0,,,,Washington,70043,33541,3988,29553,11.889925762499628
369,369,Avenue Five Institute-South Austin Campus,Austin,TX,78704-3259,78704,Private Non-Profit,30.221953,-97.756266,84.0,,28027.0,,,,Travis,92731,1262697,142451,1120246,11.281487165963014
370,370,Pima Medical Institute-San Antonio,San Antonio,TX,78213,78213,Private Non-Profit,29.488708,-98.540716,369.0,,22763.0,,,,Bexar,67275,1977132,299972,1677160,15.172077534529812
371,371,The Southwestern Baptist Theological Seminary,Fort Worth,TX,76115,76115,Private for Profit,32.681685,-97.348233,288.0,,,9910.0,9910.0,0.732,Tarrant,78872,2083760,229643,1854117,11.02060697969056
372,372,Christ Mission College,San Antonio,TX,78254-1000,78254,Private for Profit,29.543412,-98.70699,47.0,14398.0,,8229.0,8229.0,,Bexar,67275,1977132,299972,1677160,15.172077534529812
373,373,Texas Healthtech Institute,Beaumont,TX,77707-2604,77707,Private Non-Profit,30.064641,-94.206012,74.0,,17406.0,,,,Jefferson,57294,239089,43498,195591,18.193225117006637
374,374,Tonsorial Arts Barber College,Texarkana,TX,75501-3264,75501,Private Non-Profit,33.435351,-94.079302,73.0,,28579.0,,,,Bowie,56628,86991,15117,71874,17.37765975790599
375,375,Michael's Barber & Hair Stylist Academy,Irving,TX,75062-6016,75062,Private Non-Profit,32.838765,-96.978283,54.0,,28218.0,,,,Dallas,70732,2573799,359882,2213917,13.982521556656131
376,376,Austin Career Institute,Austin,TX,78752,78752,Private Non-Profit,30.36933,-97.726714,76.0,,25894.0,,,,Travis,92731,1262697,142451,1120246,11.281487165963014
377,377,Pearlands Innovative School of Beauty,Pearland,TX,77584-7891,77584,Private Non-Profit,29.55683,-95.365954,21.0,,23925.0,,,,Brazoria,91972,362047,27271,334776,7.532447444668786
378,378,The Professional Cosmetology Academy,Laredo,TX,78041-5930,78041,Private Non-Profit,27.555981,-99.481765,100.0,,18618.0,,,,Webb,59984,264040,56471,207569,21.38728980457506
379,379,Elite Welding Academy,Houston,TX,77087-2904,77087,Private Non-Profit,29.700719,-95.298611,20.0,,27566.0,,,,Harris,70789,4677056,737681,3939375,15.772336273074345
380,380,CTK Healthcare & Career Institute,Irving,TX,75062-7861,75062,Private Non-Profit,32.854097,-96.993287,61.0,,8884.0,,,,Dallas,70732,2573799,359882,2213917,13.982521556656131
381,381,Institute of Allied Healthcare,San Antonio,TX,78229-4538,78229,Private Non-Profit,29.507147,-98.570242,25.0,,7700.0,,,,Bexar,67275,1977132,299972,1677160,15.172077534529812
382,382,Abilene Christian University-Undergraduate Online,Addison,TX,75001,75001,Private for Profit,32.977065,-96.826833,766.0,19042.0,,14520.0,14520.0,0.9915,Dallas,70732,2573799,359882,2213917,13.982521556656131
383,383,Ogle School Hair Skin Nails-Willowbrook,Houston,TX,77070-5656,77070,Private Non-Profit,29.961825,-95.550032,406.0,,23948.0,,,,Harris,70789,4677056,737681,3939375,15.772336273074345
384,384,Galen Health Institutes-Austin Campus,Austin,TX,78781-2301,78781,Private Non-Profit,30.476575,-97.690907,626.0,30546.0,,15800.0,15800.0,,Travis,92731,1262697,142451,1120246,11.281487165963014
385,385,Mei Barber School,Brownsville,TX,78520-5472,78520,Private Non-Profit,25.907884,-97.505114,107.0,,9026.0,,,,Cameron,47435,418955,106182,312773,25.34448807151126
386,386,Universal Technical Institute-West Texas,Austin,TX,78753-9742,78753,Private Non-Profit,30.415828,-97.660482,434.0,,29948.0,,,,Travis,92731,1262697,142451,1120246,11.281487165963014
387,387,Barber Education Academy,Laredo,TX,78041-6039,78041,Private Non-Profit,27.555745,-99.48055,40.0,,,,,,Webb,59984,264040,56471,207569,21.38728980457506
388,388,Legends Barber College,Lufkin,TX,75904-3105,75904,Private Non-Profit,31.331903,-94.754951,24.0,,10000.0,,,,Angelina,57055,84075,13536,70539,16.09991079393399
389,389,Barbers Trade School,Beaumont,TX,77701-3308,77701,Private Non-Profit,30.081479,-94.097718,11.0,,20085.0,,,,Jefferson,57294,239089,43498,195591,18.193225117006637
390,390,Top of the Line Barber School,San Antonio,TX,78218-2109,78218,Private Non-Profit,29.508769,-98.371419,86.0,,28353.0,,,,Bexar,67275,1977132,299972,1677160,15.172077534529812
391,391,RCCGNA Seminary,Greenville,TX,75401-7614,75401,Private for Profit,33.146603,-96.238771,36.0,10300.0,,6800.0,6800.0,0.959,Hunt,66885,98688,12082,86606,12.242623216601816
392,392,Premier Barber School,Houston,TX,77088-2518,77088,Private Non-Profit,29.89282,-95.480589,26.0,,,,,,Harris,70789,4677056,737681,3939375,15.772336273074345
393,393,Galen Health Institutes-Houston,Houston,TX,77041-8241,77041,Private Non-Profit,29.839951,-95.562419,0.0,,,66120.0,66120.0,,Harris,70789,4677056,737681,3939375,15.772336273074345
394,394,Columbia College - Fort Worth,Fort Worth,TX,76127-1188,76127,Private for Profit,,,,,,8496.0,8496.0,,Tarrant,78872,2083760,229643,1854117,11.02060697969056
395,395,Columbia College - Mesquite,Mesquite,TX,75150,75150,Private for Profit,,,,,,8496.0,8496.0,,Dallas,70732,2573799,359882,2213917,13.982521556656131
396,396,Columbia College - Eastfield Pleasant Grove,Dallas,TX,75217,75217,Private for Profit,,,,,,8496.0,8496.0,,Dallas,70732,2573799,359882,2213917,13.982521556656131
397,397,Culinary Institute of America San Antonio,San Antonio,TX,78215,78215,Private for Profit,,,,,,35860.0,35860.0,,Bexar,67275,1977132,299972,1677160,15.172077534529812
398,398,Huston - Tillotson University - Center for Entrepreneurship and Innova,Austin,TX,78702-2753,78702,Private for Profit,,,,,,28230.0,28230.0,,Travis,92731,1262697,142451,1120246,11.281487165963014
399,399,San Jacinto College-North Campus,Houston,TX,77049-4599,77049,Public,,,,,,1872.0,5040.0,,Harris,70789,4677056,737681,3939375,15.772336273074345
400,400,San Jacinto College-South Campus,Houston,TX,77089-6099,77089,Public,,,,,,1872.0,5040.0,,Harris,70789,4677056,737681,3939375,15.772336273074345
401,401,San Jacinto Community College District - Generation Park Campus,Houston,TX,77044-0000,77044,Public,,,,,,1872.0,5040.0,,Harris,70789,4677056,737681,3939375,15.772336273074345
402,402,Texas A & M University Health Science Center,Bryan,TX,77807,77807,Public,,,,,,13239.0,40139.0,,Brazos,57562,216892,52720,164172,24.307028382789593
403,403,ECPI University - San Antonio,San Antonio,TX,78229-3642,78229,Private Non-Profit,,,,,,18484.0,18484.0,,Bexar,67275,1977132,299972,1677160,15.172077534529812
404,404,Nuvani Institute-Uvalde,Uvalde,TX,78801-5242,78801,Private Non-Profit,,,,,,,,,Uvalde,55000,24005,5791,18214,24.12414080399917
405,405,Nuvani Institute-Del Rio,Del Rio,TX,78840-5865,78840,Private Non-Profit,,,,,,,,,Val Verde,57250,45793,7418,38375,16.198982377219227
406,406,Nuvani Institute-South Campus,Austin,TX,78745-5865,78745,Private Non-Profit,,,,,,,,,Travis,92731,1262697,142451,1120246,11.281487165963014
407,407,Texas Barber College - Branch Campus #1,Dallas,TX,75241,75241,Private Non-Profit,,,,,,,,,Dallas,70732,2573799,359882,2213917,13.982521556656131
408,408,Texas Barber College - Branch Campus #2,Dallas,TX,75228,75228,Private Non-Profit,,,,,,,,,Dallas,70732,2573799,359882,2213917,13.982521556656131
409,409,Texas Barber College - Branch Campus #5,Houston,TX,77022,77022,Private Non-Profit,,,,,,,,,Harris,70789,4677056,737681,3939375,15.772336273074345
410,410,CCI Training Center,Dallas,TX,75231,75231,Private Non-Profit,,,,,,,,,Dallas,70732,2573799,359882,2213917,13.982521556656131
411,411,Academy of Hair Design - Austin,Austin,TX,78741-1338,78741,Private Non-Profit,,,,,,,,,Travis,92731,1262697,142451,1120246,11.281487165963014
412,412,Strayer University-Northwest Houston,Houston,TX,77064-5768,77064,Private Non-Profit,,,,,,13515.0,13515.0,,Harris,70789,4677056,737681,3939375,15.772336273074345
413,413,Strayer University-Cedar Hill,Cedar Hill,TX,75104-5768,75104,Private Non-Profit,,,,,,13515.0,13515.0,,Dallas,70732,2573799,359882,2213917,13.982521556656131
414,414,Strayer University-North Dallas,Farmers Branch,TX,75234-5768,75234,Private Non-Profit,,,,,,13515.0,13515.0,,Dallas,70732,2573799,359882,2213917,13.982521556656131
415,415,Strayer University-San Antonio,San Antonio,TX,78216-5768,78216,Private Non-Profit,,,,,,13515.0,13515.0,,Bexar,67275,1977132,299972,1677160,15.172077534529812
416,416,Strayer University - Northwest Houston Campus,Houston,TX,77064-5768,77064,Private Non-Profit,,,,,,13515.0,13515.0,,Harris,70789,4677056,737681,3939375,15.772336273074345
417,417,Relay Graduate School of Education - Houston,Houston,TX,77036,77036,Private for Profit,,,,,,,,,Harris,70789,4677056,737681,3939375,15.772336273074345
418,418,Relay Graduate School of Education - San Antonio,San Antonio,TX,78212,78212,Private for Profit,,,,,,,,,Bexar,67275,1977132,299972,1677160,15.172077534529812
419,419,Relay Graduate School of Education - Dallas-Fort Worth,Dallas,TX,75232,75232,Private for Profit,,,,,,,,,Dallas,70732,2573799,359882,2213917,13.982521556656131
